Age,Height,Weight,Sprint_40yd,Vertical_Jump,Bench_Press_Reps,Broad_Jump,BMI,Drafted,Pos_C,Pos_CB,Pos_DB,Pos_DE,Pos_DT,Pos_FB,Pos_FS,Pos_ILB,Pos_K,Pos_LS,Pos_OG,Pos_OLB,Pos_OT,Pos_P,Pos_QB,Pos_RB,Pos_S,Pos_SS,Pos_TE,Pos_WR,PosType_backs_receivers,PosType_defensive_back,PosType_defensive_lineman,PosType_kicking_specialist,PosType_line_backer,PosType_offensive_lineman,PosType_other_special
22.0,1.7526,92.98643585,4.47,71.12,18.0,276.86,30.27289725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21.0,1.9304,123.3771246,4.64,104.14,33.0,325.12,33.10853976,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.905,138.3456729,4.97,81.28,26.0,294.64,38.12199499,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8288,91.62565874,4.93,85.09,14.0,288.28999999999996,27.39584396,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.0,1.9304,105.6870222,4.83,77.47,18.0,271.78,28.36135943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.905,139.2528576,5.14,68.58,21.0,266.7,38.37197528,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,1.9304,111.583723,4.64,95.25,21.0,337.82,29.94375287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21.0,2.0066,135.1705263,5.22,72.39,24.0,261.62,33.57069937,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.778,85.27536556,4.54,87.63,15.0,307.34,26.97491448,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1.8796,100.6975061,4.51,90.17,19.0,304.8,28.5028208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.8288,91.62565874,4.43,87.63,16.0,335.28,27.39584396,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8288,87.99691978,4.59,91.44,15.0,312.42,26.31086004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.9812,125.6450865,4.92,83.82,25.0,294.64,32.01023563,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8034,89.35769689,4.54,85.09,19.0,309.88,27.47564118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1.7272,82.10021897,4.51,81.28,11.0,294.64,27.52067343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24.0,1.9558,134.7169339,4.95,71.12,24.0,292.1,35.2186988,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.7018,78.47148001,4.42,91.44,11.0,312.42,27.09535248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.9558,111.583723,4.75,83.82,20.0,294.64,29.17104345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22.0,1.8034,90.26488163,4.46,91.44,13.0,332.74,27.7545817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.9304,127.0058636,4.83,82.55,18.0,292.1,34.08232034,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8288,90.26488163,4.62,78.74,9.0,304.8,26.98897499,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.9304,122.4699399,4.86,76.2,20.0,279.4,32.86509462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22.0,1.8288,104.3262451,4.68,86.36,22.0,298.45000000000005,31.19328768,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.905,127.0058636,4.84,82.55,29.0,287.02,34.9972413,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.9304,97.06876718,4.82,78.74,18.0,281.94,26.04863055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.9304,98.88313666,4.5,90.17,18.0,304.8,26.53552084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.8542,107.9549841,4.75,83.82,22.0,294.64,31.39999249,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,1.8288,96.16158244,4.59,76.2,19.0,312.42,28.75207386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21.0,1.905,90.718474,4.43,100.33,11.0,309.88,24.9980295,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8542,99.7903214,4.41,95.25,20.0,335.28,29.02520314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1.7526,94.34721296,4.56,95.25,16.0,322.58,30.71591526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
21.0,1.8796,88.90410452,4.52,100.33,11.0,342.9,25.1646526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23.0,1.905,111.583723,4.67,85.09,21.0,299.72,30.74757628,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,1.9304,137.8920805,4.87,73.66,22.0,274.32,37.00366209,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8796,100.2439138,4.66,82.55,18.0,302.26,28.37442971,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.8796,93.44002822,4.62,78.74,11.0,294.64,26.44856344,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,1.905,140.1600423,5.0649999999999995,73.66,25.0,266.7,38.62195558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,1.8288,105.6870222,4.55,87.63,18.0,299.72,31.60015665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.905,106.1406146,4.67,88.9,15.0,317.5,29.24769451,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.9558,139.2528576,5.24,66.04,23.0,243.84,36.40451357,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.9304,122.0163475,4.7,80.01,15.0,302.26,32.74337204,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8542,107.9549841,4.65,77.47,23.0,294.64,31.39999249,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.0,1.8542,95.70799007,4.54,81.28,14.0,299.72,27.83780846,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8288,88.90410452,4.52,90.17,14.0,299.72,26.58210602,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,1.8542,93.44002822,4.56,89.535,16.0,304.8,27.17814476,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,1.8034,96.61517481,4.5,90.17,15.0,317.5,29.70716534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23.0,2.032,160.1181066,5.58,59.69,22.0,233.68,38.7786815,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.9812,146.0567431,5.15,66.04,24.0,269.24,37.21045441,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.778,90.718474,4.28,95.25,13.0,314.96,28.69671754,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8288,108.8621688,4.51,72.39,19.0,299.72,32.54951758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8034,107.9549841,4.65,93.98,22.0,314.96,33.19392183,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.8288,80.73944186,4.51,90.17,14.0,304.8,24.1408922,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.905,119.7483857,4.77,74.93,23.5,297.18,32.99739894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,2.0066,131.0881949,4.83,76.2,23.0,325.12,32.55681918,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8796,102.0582833,4.8,76.2,18.0,289.56,28.88799405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.905,92.53284348,4.47,90.17,10.0,335.28,25.49799009,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.778,97.97595192,4.62,92.71,18.0,302.26,30.99245494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.9304,138.3456729,5.24,71.12,26.0,256.54,37.12538466,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.9304,127.0058636,4.89,80.01,25.0,289.56,34.08232034,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.9304,140.1600423,5.0,69.85,34.0,281.94,37.61227495,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.9558,141.0672271,5.27,66.04,15.0,271.78,36.87883948,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.9304,98.88313666,4.51,82.55,15.0,307.34,26.53552084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.778,91.17206637,4.56,86.36,14.0,297.18,28.84020112,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,1.8542,97.06876718,4.51,93.98,19.0,325.12,28.23360669,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8542,134.2633415,5.24,68.58,22.0,266.7,39.0520915,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.778,104.7798375,4.93,81.28,19.0,289.56,33.14470876,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.905,87.99691978,4.52,93.98,14.0,314.96,24.24808861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
24.0,1.8034,109.3157612,4.84,80.01,20.0,297.18,33.61233261,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.8796,92.53284348,4.62,78.74,14.0,294.64,26.19178127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.8542,92.98643585,4.61,93.98,14.0,302.26,27.04621202,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.905,108.4085764,4.62,95.25,22.0,320.04,29.87264525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24.0,1.905,146.5103355,5.34,64.77,35.0,259.08,40.37181764,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23.0,1.8542,90.26488163,4.4,74.93,13.0,307.34,26.25461557,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1.8542,87.99691978,4.61,90.17,14.0,322.58,25.59495186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.8796,108.8621688,4.61,83.82,23.0,307.34,30.81386032,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.905,137.8920805,5.07,72.39,26.0,274.32,37.99700484,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.905,114.7588696,4.82,81.28,21.0,276.86,31.62250732,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.905,140.6136347,5.27,73.66,18.0,266.7,38.74694572,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.8796,110.6765383,4.75,87.63,27.0,302.26,31.32742466,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.8542,88.45051215,4.45,86.36,10.0,309.88,25.7268846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.905,143.3351889,5.38,71.12,19.0,254.0,39.49688661,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.9812,116.5732391,4.57,99.06,18.0,340.36,29.69902728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22.0,1.905,137.4384881,5.32,59.69,22.0,251.46,37.87201469,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.905,138.7992652,5.03,73.66,26.0,238.76,38.24698513,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.8288,91.62565874,4.54,88.9,21.0,317.5,27.39584396,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1.778,95.2543977,4.49,77.47,22.0,294.64,30.13155341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8542,85.72895793,4.44,74.93,8.0,317.5,24.93528815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.905,117.0268315,4.72,80.01,25.0,325.12,32.24745805,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.9304,112.4909078,4.61,88.9,30.0,312.42,30.18719802,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.0,2.032,139.2528576,5.18,72.39,24.0,266.7,33.7253689,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.9558,124.2843094,4.92,83.82,22.0,314.96,32.49132481,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.9812,136.9848957,5.15,78.74,24.0,274.32,34.89924606,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.778,97.06876718,4.56,100.33,15.0,332.74,30.70548776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20.0,1.8542,91.62565874,4.56,110.49,14.0,327.66,26.65041379,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1.905,114.7588696,4.88,77.47,22.0,297.18,31.62250732,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.9812,140.6136347,5.22,72.39,25.0,261.62,35.8237294,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.0,1.9304,120.6555704,4.65,85.09,23.5,309.88,32.37820433,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,1.8288,87.54332741,4.36,97.79,15.0,335.28,26.17523705,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.905,109.3157612,4.63,77.47,16.0,294.64,30.12262555,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.9558,103.8726527,4.79,83.82,18.0,299.72,27.15515833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,1.905,140.6136347,5.19,68.58,28.0,279.4,38.74694572,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.905,119.7483857,4.79,82.55,14.0,289.56,32.99739894,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.8288,97.52235955,4.6,74.93,21.0,304.8,29.15894283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.905,106.1406146,4.42,91.44,19.0,317.5,29.24769451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23.0,1.9812,137.8920805,5.23,74.93,23.0,243.84,35.1303669,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.0,1.8288,97.06876718,4.56,80.01,18.0,304.8,29.02331984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1.9558,117.0268315,4.75,83.82,18.0,289.56,30.59402118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22.0,1.8796,91.62565874,4.53,88.9,11.0,302.26,25.9349991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.905,99.7903214,4.5,90.17,20.0,309.88,27.49783245,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,1.8034,92.53284348,4.49,86.36,14.0,314.96,28.451933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.778,97.06876718,4.53,91.44,15.0,304.8,30.70548776,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23.0,1.8288,95.2543977,4.56,89.535,16.0,304.8,28.48082788,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24.0,1.905,112.4909078,4.75,74.93,26.0,294.64,30.99755658,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21.0,1.9812,155.5821829,5.44,52.07,19.0,246.38,39.63722318,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24.0,1.8796,136.077711,5.0649999999999995,73.66,28.0,266.7,38.5173254,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.905,138.3456729,4.99,72.39,28.0,281.94,38.12199499,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.0,1.8288,105.2334298,4.55,87.63,18.0,299.72,31.46453366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.9304,101.6046909,4.4,111.76,17.0,358.14,27.26585627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,1.8034,91.62565874,4.55,78.74,12.0,294.64,28.17299248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21.0,1.8288,88.45051215,4.44,93.98,11.0,327.66,26.44648303,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1.905,108.8621688,4.75,78.74,25.0,299.72,29.9976354,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.8542,141.9744118,5.13,80.01,33.0,266.7,41.2949481,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.7272,79.83225712,4.48,85.09,5.0,297.18,26.76043383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20.0,1.8288,84.36818082,4.47,85.09,15.0,312.42,25.22587612,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.0,1.9304,100.2439138,4.53,90.17,14.0,304.8,26.90068856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
21.0,1.8034,86.63614267,4.5,81.28,8.0,299.72,26.63881962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8796,98.88313666,4.58,77.47,17.0,309.88,27.98925646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21.0,1.8796,94.80080533,4.59,85.09,16.0,304.8,26.8337367,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,1.905,117.4804238,4.88,78.74,23.5,297.18,32.3724482,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22.0,1.9304,114.3052772,4.69,93.98,21.0,325.12,30.67408831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,1.8034,85.27536556,4.52,86.36,11.0,304.8,26.22040884,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.0,1.8542,97.52235955,4.54,82.55,15.0,304.8,28.36553943,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.9304,112.4909078,5.19,71.12,15.5,292.1,30.18719802,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.0,1.905,97.97595192,4.64,83.82,18.0,309.88,26.99787186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21.0,1.8542,105.6870222,4.65,73.66,20.0,287.02,30.74032878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23.0,1.905,97.52235955,4.48,87.63,15.0,297.18,26.87288171,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,1.905,89.81128926,4.45,102.87,15.0,322.58,24.7480492,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.7272,82.10021897,4.63,83.82,13.0,297.18,27.52067343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
22.0,1.8288,103.8726527,4.75,83.82,22.0,294.64,31.05766469,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.9304,112.0373154,4.52,88.9,18.0,335.28,30.06547545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
21.0,1.905,123.830717,4.69,88.9,30.0,320.04,34.12231027,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.0,1.8034,95.2543977,4.41,88.9,14.0,317.5,29.28875456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8542,110.2229459,4.67,72.39,24.0,284.48,32.05965619,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23.0,1.8796,99.33672903,4.82,78.74,18.0,287.02,28.11764754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22.0,1.8542,144.695966,5.04,72.39,25.0,274.32,42.08654455,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.0,1.8288,87.99691978,4.38,97.79,17.0,335.28,26.31086004,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22.0,1.8288,92.53284348,4.6,82.55,17.0,297.18,27.66708994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21.0,1.9812,140.6136347,5.15,68.58,26.0,271.78,35.8237294,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
